timestamp,asset_id,vibration_hz,temp_celsius,pressure_bar,power_output_mw,operating_hours,status
2026-03-04 20:45:40,MCE-0080,58.31,396.6,3.32,4.76,151.28,HEALTHY
2026-03-04 21:45:40,MCE-0080,72.49,376.21,3.57,4.69,152.22,WARNING
2026-03-04 22:45:40,MCE-0080,75.0,517.34,2.76,3.83,153.04,WARNING
2026-03-04 23:45:40,MCE-0080,58.03,477.66,3.08,3.09,154.01,HEALTHY
2026-03-05 00:45:40,MCE-0080,64.94,403.89,3.63,2.21,155.13,HEALTHY
2026-03-05 01:45:40,MCE-0080,75.0,313.74,3.95,3.3,156.42,WARNING
2026-03-05 02:45:40,MCE-0080,36.01,449.8,3.94,4.6,157.19,HEALTHY
2026-03-05 03:45:40,MCE-0080,75.0,410.08,3.6,2.41,158.8,WARNING
2026-03-05 04:45:40,MCE-0080,66.59,467.38,3.31,2.36,159.88,WARNING
2026-03-05 05:45:40,MCE-0080,53.12,541.8,3.7,3.37,160.43,HEALTHY
2026-03-05 06:45:40,MCE-0080,61.82,468.28,2.73,2.62,161.57,HEALTHY
2026-03-05 07:45:40,MCE-0080,50.28,420.02,4.4,3.79,162.99,HEALTHY
2026-03-05 08:45:40,MCE-0080,54.66,449.72,2.49,3.06,163.21,HEALTHY
2026-03-05 09:45:40,MCE-0080,50.03,394.48,4.12,4.23,164.99,HEALTHY
2026-03-05 10:45:40,MCE-0080,40.79,379.39,2.87,3.6,165.16,HEALTHY
2026-03-05 11:45:40,MCE-0080,69.0,472.01,2.99,3.6,166.04,WARNING
2026-03-05 12:45:40,MCE-0080,63.88,509.51,3.89,2.66,167.73,HEALTHY
2026-02-26 13:45:40,MCE-0081,27.32,433.15,3.18,1.22,0.79,HEALTHY
2026-02-26 14:45:40,MCE-0081,49.87,474.44,2.75,2.06,1.22,HEALTHY
2026-02-26 15:45:40,MCE-0081,50.65,477.32,3.17,1.05,2.92,HEALTHY
2026-02-26 16:45:40,MCE-0081,62.08,386.42,3.57,1.5,3.17,HEALTHY
2026-02-26 17:45:40,MCE-0081,51.11,453.4,4.02,1.47,4.67,HEALTHY
2026-02-26 18:45:40,MCE-0081,50.43,465.63,3.72,1.42,5.11,HEALTHY
2026-02-26 19:45:40,MCE-0081,75.0,438.02,4.24,1.31,6.67,WARNING
2026-02-26 20:45:40,MCE-0081,75.0,442.01,3.63,0.9,7.81,WARNING
2026-02-26 21:45:40,MCE-0081,75.0,468.85,4.01,1.09,8.34,WARNING
2026-02-26 22:45:40,MCE-0081,68.43,442.06,2.97,1.9,9.73,WARNING
2026-02-26 23:45:40,MCE-0081,67.93,448.17,3.81,1.25,10.37,WARNING
2026-02-27 00:45:40,MCE-0081,68.23,455.48,3.57,1.82,11.47,WARNING
2026-02-27 01:45:40,MCE-0081,56.51,420.95,3.19,1.31,12.96,HEALTHY
2026-02-27 02:45:40,MCE-0081,75.0,449.47,4.01,1.59,13.58,WARNING
2026-02-27 03:45:40,MCE-0081,47.52,369.41,2.77,1.24,14.55,HEALTHY
2026-02-27 04:45:40,MCE-0081,75.0,518.04,3.55,1.79,15.9,WARNING
2026-02-27 05:45:40,MCE-0081,53.9,415.28,3.89,1.56,16.74,HEALTHY
2026-02-27 06:45:40,MCE-0081,75.0,455.56,3.31,1.44,17.63,WARNING
2026-02-27 07:45:40,MCE-0081,71.14,463.84,3.03,1.47,18.33,WARNING
2026-02-27 08:45:40,MCE-0081,34.59,423.42,3.04,0.59,19.16,HEALTHY
2026-02-27 09:45:40,MCE-0081,75.0,414.39,3.03,2.0,20.68,WARNING
2026-02-27 10:45:40,MCE-0081,41.56,370.4,3.4,1.36,21.72,HEALTHY
2026-02-27 11:45:40,MCE-0081,52.21,400.3,3.41,2.0,22.52,HEALTHY
2026-02-27 12:45:40,MCE-0081,32.79,482.37,4.27,1.32,23.28,HEALTHY
2026-02-27 13:45:40,MCE-0081,72.53,446.16,2.64,1.88,24.59,WARNING
2026-02-27 14:45:40,MCE-0081,65.7,424.16,2.74,1.66,25.9,WARNING
2026-02-27 15:45:40,MCE-0081,68.04,481.2,3.78,1.26,26.23,WARNING
2026-02-27 16:45:40,MCE-0081,0.0,425.0,3.41,1.56,27.02,HEALTHY
2026-02-27 17:45:40,MCE-0081,75.0,450.56,3.85,1.62,28.48,WARNING
2026-02-27 18:45:40,MCE-0081,37.3,377.18,4.08,1.24,29.33,HEALTHY
2026-02-27 19:45:40,MCE-0081,72.38,401.02,3.87,1.58,30.51,WARNING
2026-02-27 20:45:40,MCE-0081,59.04,481.54,3.63,1.29,31.5,HEALTHY
2026-02-27 21:45:40,MCE-0081,65.24,483.53,4.05,1.47,32.72,WARNING
2026-02-27 22:45:40,MCE-0081,75.0,415.77,2.72,1.08,33.4,WARNING
2026-02-27 23:45:40,MCE-0081,64.8,450.54,3.56,1.31,34.95,HEALTHY
2026-02-28 00:45:40,MCE-0081,75.0,528.55,2.93,1.48,35.3,WARNING
2026-02-28 01:45:40,MCE-0081,65.99,484.58,2.74,0.99,36.86,WARNING
2026-02-28 02:45:40,MCE-0081,40.62,517.89,3.17,1.75,37.11,HEALTHY
2026-02-28 03:45:40,MCE-0081,75.0,444.02,3.91,1.14,38.15,WARNING
2026-02-28 04:45:40,MCE-0081,55.57,336.34,3.55,1.27,39.22,HEALTHY
2026-02-28 05:45:40,MCE-0081,75.0,455.93,3.91,1.7,40.78,WARNING
2026-02-28 06:45:40,MCE-0081,63.45,499.14,3.52,1.65,41.88,HEALTHY
2026-02-28 07:45:40,MCE-0081,75.0,462.61,3.24,1.29,42.25,WARNING
2026-02-28 08:45:40,MCE-0081,63.34,455.36,3.53,1.03,43.91,HEALTHY
2026-02-28 09:45:40,MCE-0081,19.73,387.98,3.53,1.53,44.93,HEALTHY
2026-02-28 10:45:40,MCE-0081,74.09,470.88,3.25,1.2,45.7,WARNING
2026-02-28 11:45:40,MCE-0081,75.0,464.31,2.95,1.7,46.51,WARNING
2026-02-28 12:45:40,MCE-0081,75.0,492.47,3.98,1.28,47.41,WARNING
2026-02-28 13:45:40,MCE-0081,75.0,445.11,4.52,1.78,48.4,WARNING
2026-02-28 14:45:40,MCE-0081,73.59,538.39,3.25,1.67,49.57,WARNING
2026-02-28 15:45:40,MCE-0081,75.0,493.66,3.58,1.43,50.3,WARNING
2026-02-28 16:45:40,MCE-0081,45.63,429.71,3.09,1.44,51.24,HEALTHY
2026-02-28 17:45:40,MCE-0081,62.8,498.78,3.3,1.33,52.62,HEALTHY
2026-02-28 18:45:40,MCE-0081,75.0,487.83,3.38,1.69,53.95,WARNING
2026-02-28 19:45:40,MCE-0081,59.76,437.77,4.28,1.47,54.66,HEALTHY
2026-02-28 20:45:40,MCE-0081,56.88,448.46,2.52,1.46,55.77,HEALTHY
2026-02-28 21:45:40,MCE-0081,70.09,550.6,3.55,1.64,56.93,WARNING
2026-02-28 22:45:40,MCE-0081,71.93,565.51,4.0,1.07,57.06,WARNING
2026-02-28 23:45:40,MCE-0081,75.0,405.75,3.17,1.12,58.41,WARNING
2026-03-01 00:45:40,MCE-0081,75.0,512.32,4.12,1.82,59.43,WARNING
2026-03-01 01:45:40,MCE-0081,75.0,437.02,3.6,1.35,60.41,WARNING
2026-03-01 02:45:40,MCE-0081,47.97,412.87,4.68,1.39,61.98,HEALTHY
2026-03-01 03:45:40,MCE-0081,75.0,556.86,3.89,1.27,62.33,WARNING
2026-03-01 04:45:40,MCE-0081,50.27,451.52,4.63,1.94,63.37,HEALTHY
2026-03-01 05:45:40,MCE-0081,75.0,442.79,3.69,1.56,64.31,WARNING
2026-03-01 06:45:40,MCE-0081,68.66,407.33,3.05,1.61,65.49,WARNING
2026-03-01 07:45:40,MCE-0081,41.81,411.79,3.51,1.61,67.0,HEALTHY
2026-03-01 08:45:40,MCE-0081,75.0,390.35,2.87,1.9,67.93,WARNING
2026-03-01 09:45:40,MCE-0081,75.0,400.8,3.08,1.67,68.4,WARNING
2026-03-01 10:45:40,MCE-0081,65.97,453.12,3.11,1.72,69.21,WARNING
2026-03-01 11:45:40,MCE-0081,60.26,435.07,2.93,1.75,70.43,HEALTHY
2026-03-01 12:45:40,MCE-0081,57.77,445.57,4.09,1.19,71.24,HEALTHY
2026-03-01 13:45:40,MCE-0081,63.27,371.57,3.24,1.9,72.24,HEALTHY
2026-03-01 14:45:40,MCE-0081,34.17,452.54,4.3,1.67,73.8,HEALTHY
2026-03-01 15:45:40,MCE-0081,53.32,390.91,2.54,1.98,74.34,HEALTHY
2026-03-01 16:45:40,MCE-0081,56.58,357.38,2.99,1.18,75.6,HEALTHY
2026-03-01 17:45:40,MCE-0081,55.1,566.45,3.96,1.65,76.59,HEALTHY
2026-03-01 18:45:40,MCE-0081,75.0,544.69,3.76,1.94,77.85,WARNING
2026-03-01 19:45:40,MCE-0081,52.18,403.02,2.98,1.6,78.1,HEALTHY
2026-03-01 20:45:40,MCE-0081,12.4,500.46,3.25,1.76,79.08,HEALTHY
2026-03-01 21:45:40,MCE-0081,37.16,497.21,4.19,1.54,80.74,HEALTHY
2026-03-01 22:45:40,MCE-0081,75.0,401.69,3.52,1.8,81.15,WARNING
2026-03-01 23:45:40,MCE-0081,58.94,524.5,2.61,1.41,82.43,HEALTHY
2026-03-02 00:45:40,MCE-0081,26.58,454.28,3.39,1.45,83.9,HEALTHY
2026-03-02 01:45:40,MCE-0081,75.0,438.81,4.9,1.75,84.93,WARNING
2026-03-02 02:45:40,MCE-0081,65.6,416.44,3.04,1.64,85.79,WARNING
2026-03-02 03:45:40,MCE-0081,54.47,496.38,3.46,1.48,86.7,HEALTHY
2026-03-02 04:45:40,MCE-0081,67.29,443.09,3.64,2.13,87.15,WARNING
2026-03-02 05:45:40,MCE-0081,75.0,474.17,3.89,1.47,88.05,WARNING
2026-03-02 06:45:40,MCE-0081,45.73,293.26,2.47,1.73,89.47,HEALTHY
2026-03-02 07:45:40,MCE-0081,72.38,444.81,4.68,1.5,90.03,WARNING
2026-03-02 08:45:40,MCE-0081,17.76,473.35,4.08,1.72,91.29,HEALTHY
2026-03-02 09:45:40,MCE-0081,75.0,364.96,3.55,1.26,92.84,WARNING
2026-03-02 10:45:40,MCE-0081,75.0,529.02,3.32,1.7,93.68,WARNING
2026-03-02 11:45:40,MCE-0081,47.47,443.87,3.24,2.05,94.92,HEALTHY
2026-03-02 12:45:40,MCE-0081,43.4,447.93,4.18,0.92,95.7,HEALTHY
2026-03-02 13:45:40,MCE-0081,73.63,458.14,3.16,1.87,96.67,WARNING
2026-03-02 14:45:40,MCE-0081,75.0,485.9,3.35,1.07,97.09,WARNING
2026-03-02 15:45:40,MCE-0081,68.6,443.4,3.45,1.36,98.17,WARNING
2026-03-02 16:45:40,MCE-0081,53.3,447.94,2.88,1.82,99.31,HEALTHY
2026-03-02 17:45:40,MCE-0081,49.73,451.02,3.34,1.7,100.1,HEALTHY
2026-03-02 18:45:40,MCE-0081,75.0,478.35,2.92,1.45,102.0,WARNING
2026-03-02 19:45:40,MCE-0081,75.0,435.91,4.02,1.5,102.08,WARNING
2026-03-02 20:45:40,MCE-0081,58.8,457.47,3.08,1.78,103.04,HEALTHY
2026-03-02 21:45:40,MCE-0081,47.92,472.56,4.04,1.64,104.0,HEALTHY
2026-03-02 22:45:40,MCE-0081,53.62,455.87,3.13,1.44,105.92,HEALTHY
2026-03-02 23:45:40,MCE-0081,54.53,408.8,3.82,1.8,106.79,HEALTHY
2026-03-03 00:45:40,MCE-0081,75.0,465.11,4.23,1.3,107.9,WARNING
2026-03-03 01:45:40,MCE-0081,75.0,498.48,3.52,1.57,108.82,WARNING
2026-03-03 02:45:40,MCE-0081,75.0,486.09,3.63,1.37,109.49,WARNING
2026-03-03 03:45:40,MCE-0081,46.51,449.87,2.93,1.73,110.27,HEALTHY
2026-03-03 04:45:40,MCE-0081,29.51,454.7,3.36,1.38,111.29,HEALTHY
2026-03-03 05:45:40,MCE-0081,59.47,304.23,3.28,1.25,112.84,HEALTHY
2026-03-03 06:45:40,MCE-0081,47.9,600.92,2.81,1.63,113.07,HEALTHY
2026-03-03 07:45:40,MCE-0081,49.09,399.62,2.83,1.85,114.61,HEALTHY
2026-03-03 08:45:40,MCE-0081,75.0,421.99,3.96,1.2,115.14,WARNING
2026-03-03 09:45:40,MCE-0081,56.98,481.54,3.0,1.28,116.46,HEALTHY
2026-03-03 10:45:40,MCE-0081,65.49,452.01,2.96,2.18,117.85,WARNING
2026-03-03 11:45:40,MCE-0081,48.12,492.58,3.8,1.26,118.16,HEALTHY
2026-03-03 12:45:40,MCE-0081,74.27,410.75,3.54,1.76,119.78,WARNING
2026-03-03 13:45:40,MCE-0081,53.84,467.22,3.21,1.56,120.51,HEALTHY
2026-03-03 14:45:40,MCE-0081,67.12,432.3,2.58,1.74,121.5,WARNING
2026-03-03 15:45:40,MCE-0081,75.0,459.98,3.19,1.57,122.22,WARNING
2026-03-03 16:45:40,MCE-0081,75.0,516.98,3.96,1.64,123.28,WARNING
2026-03-03 17:45:40,MCE-0081,75.0,458.91,3.02,1.39,124.39,WARNING
2026-03-03 18:45:40,MCE-0081,58.54,462.69,2.62,1.66,125.34,HEALTHY
2026-03-03 19:45:40,MCE-0081,24.74,458.49,4.08,1.78,126.16,HEALTHY
2026-03-03 20:45:40,MCE-0081,47.09,475.81,3.85,2.02,127.47,HEALTHY
2026-03-03 21:45:40,MCE-0081,72.31,503.5,3.28,1.25,128.45,WARNING
2026-03-03 22:45:40,MCE-0081,75.0,496.91,3.18,1.14,129.95,WARNING
2026-03-03 23:45:40,MCE-0081,67.46,452.93,3.62,1.77,130.31,WARNING
2026-03-04 00:45:40,MCE-0081,75.0,453.39,3.0,1.29,131.65,WARNING
2026-03-04 01:45:40,MCE-0081,53.07,440.41,3.24,1.43,132.81,HEALTHY
2026-03-04 02:45:40,MCE-0081,66.48,418.29,3.66,2.06,133.42,WARNING
2026-03-04 03:45:40,MCE-0081,61.67,414.92,3.65,1.27,134.93,HEALTHY
2026-03-04 04:45:40,MCE-0081,62.05,415.19,2.97,1.24,135.79,HEALTHY
2026-03-04 05:45:40,MCE-0081,51.78,393.95,4.14,1.64,136.85,HEALTHY
2026-03-04 06:45:40,MCE-0081,75.0,385.08,3.35,1.63,137.67,WARNING
2026-03-04 07:45:40,MCE-0081,75.0,415.36,2.86,1.56,138.21,WARNING
2026-03-04 08:45:40,MCE-0081,51.53,531.25,3.77,1.42,139.46,HEALTHY
2026-03-04 09:45:40,MCE-0081,59.34,441.97,2.59,1.52,140.7,HEALTHY
2026-03-04 10:45:40,MCE-0081,55.26,478.72,3.05,1.71,141.04,HEALTHY
2026-03-04 11:45:40,MCE-0081,75.0,460.99,4.13,0.94,142.06,WARNING
2026-03-04 12:45:40,MCE-0081,73.88,450.43,3.46,1.21,143.88,WARNING
2026-03-04 13:45:40,MCE-0081,36.61,486.1,3.89,2.05,144.15,HEALTHY
2026-03-04 14:45:40,MCE-0081,75.0,375.59,3.42,1.58,146.0,WARNING
2026-03-04 15:45:40,MCE-0081,75.0,524.34,2.99,1.34,146.13,WARNING
2026-03-04 16:45:40,MCE-0081,75.0,369.35,2.96,1.64,147.72,WARNING
2026-03-04 17:45:40,MCE-0081,75.0,369.15,3.53,1.67,148.28,WARNING
2026-03-04 18:45:40,MCE-0081,75.0,475.34,2.58,1.12,149.33,WARNING
2026-03-04 19:45:40,MCE-0081,75.0,475.01,2.94,1.66,150.32,WARNING
2026-03-04 20:45:40,MCE-0081,71.14,327.12,2.45,1.6,151.24,WARNING
2026-03-04 21:45:40,MCE-0081,75.0,466.19,2.28,1.02,152.48,WARNING
2026-03-04 22:45:40,MCE-0081,75.0,489.74,3.4,1.36,153.41,WARNING
2026-03-04 23:45:40,MCE-0081,75.0,508.24,3.85,1.22,154.93,WARNING
2026-03-05 00:45:40,MCE-0081,75.0,435.35,3.2,1.31,155.67,WARNING
2026-03-05 01:45:40,MCE-0081,65.42,478.64,2.49,1.29,156.67,WARNING
2026-03-05 02:45:40,MCE-0081,55.78,499.05,3.07,1.41,157.73,HEALTHY
2026-03-05 03:45:40,MCE-0081,75.0,454.98,4.27,1.46,158.3,WARNING
2026-03-05 04:45:40,MCE-0081,75.0,556.13,3.73,1.63,159.71,WARNING
2026-03-05 05:45:40,MCE-0081,75.0,493.83,3.56,1.86,160.9,WARNING
2026-03-05 06:45:40,MCE-0081,75.0,522.31,2.77,1.57,161.66,WARNING
2026-03-05 07:45:40,MCE-0081,75.0,395.92,3.72,1.69,162.36,WARNING
2026-03-05 08:45:40,MCE-0081,75.0,436.02,3.61,1.34,163.39,WARNING
2026-03-05 09:45:40,MCE-0081,62.18,530.13,3.49,1.29,164.35,HEALTHY
2026-03-05 10:45:40,MCE-0081,61.35,422.96,3.28,1.35,165.05,HEALTHY
2026-03-05 11:45:40,MCE-0081,55.0,387.66,3.53,1.21,166.84,HEALTHY
2026-03-05 12:45:40,MCE-0081,75.0,437.4,3.7,1.63,167.8,WARNING
2026-02-26 13:45:40,MCE-0082,28.27,425.66,4.36,5.39,0.39,HEALTHY
2026-02-26 14:45:40,MCE-0082,75.0,480.22,3.76,6.69,1.81,WARNING
2026-02-26 15:45:40,MCE-0082,75.0,508.07,3.49,5.83,2.46,WARNING
2026-02-26 16:45:40,MCE-0082,36.5,482.14,3.53,5.31,3.97,HEALTHY
2026-02-26 17:45:40,MCE-0082,53.39,443.1,3.01,6.44,4.78,HEALTHY
2026-02-26 18:45:40,MCE-0082,32.6,413.66,2.92,6.64,5.86,HEALTHY
2026-02-26 19:45:40,MCE-0082,45.44,416.18,4.63,7.49,6.45,HEALTHY
2026-02-26 20:45:40,MCE-0082,75.0,517.88,3.76,4.59,7.82,WARNING
2026-02-26 21:45:40,MCE-0082,38.67,306.61,3.6,5.03,8.75,HEALTHY
2026-02-26 22:45:40,MCE-0082,53.59,430.58,3.2,6.34,9.71,HEALTHY
2026-02-26 23:45:40,MCE-0082,59.34,429.17,2.73,6.69,10.66,HEALTHY
2026-02-27 00:45:40,MCE-0082,75.0,466.81,4.63,5.66,11.96,WARNING
2026-02-27 01:45:40,MCE-0082,59.94,447.49,3.42,7.87,12.75,HEALTHY
2026-02-27 02:45:40,MCE-0082,21.18,414.12,4.33,5.75,13.87,HEALTHY
2026-02-27 03:45:40,MCE-0082,75.0,483.21,3.46,6.79,14.18,WARNING
2026-02-27 04:45:40,MCE-0082,63.29,343.17,3.73,5.6,15.87,HEALTHY
2026-02-27 05:45:40,MCE-0082,37.46,461.09,3.66,7.64,16.16,HEALTHY
2026-02-27 06:45:40,MCE-0082,59.78,491.37,3.51,6.82,17.25,HEALTHY
2026-02-27 07:45:40,MCE-0082,73.56,386.03,3.69,6.52,18.09,WARNING
2026-02-27 08:45:40,MCE-0082,59.58,454.09,4.77,3.93,19.88,HEALTHY
2026-02-27 09:45:40,MCE-0082,62.37,489.8,2.88,6.86,20.33,HEALTHY
2026-02-27 10:45:40,MCE-0082,71.05,372.36,3.21,8.66,21.04,WARNING
2026-02-27 11:45:40,MCE-0082,33.19,418.51,3.42,6.39,22.14,HEALTHY
2026-02-27 12:45:40,MCE-0082,56.74,451.64,3.48,7.29,23.51,HEALTHY
2026-02-27 13:45:40,MCE-0082,75.0,474.98,3.62,4.39,24.5,WARNING
2026-02-27 14:45:40,MCE-0082,67.32,506.39,2.69,4.7,25.28,WARNING
2026-02-27 15:45:40,MCE-0082,75.0,378.11,3.45,5.68,26.2,WARNING
2026-02-27 16:45:40,MCE-0082,75.0,468.15,3.9,6.45,27.18,WARNING
2026-02-27 17:45:40,MCE-0082,75.0,415.8,3.67,7.99,28.04,WARNING
2026-02-27 18:45:40,MCE-0082,75.0,439.6,2.49,5.89,29.01,WARNING
2026-02-27 19:45:40,MCE-0082,75.0,414.84,3.65,5.99,30.36,WARNING
2026-02-27 20:45:40,MCE-0082,63.55,515.17,3.63,8.99,31.34,HEALTHY
2026-02-27 21:45:40,MCE-0082,75.0,459.56,3.45,6.81,32.61,WARNING
2026-02-27 22:45:40,MCE-0082,40.34,389.72,3.88,7.56,33.34,HEALTHY
2026-02-27 23:45:40,MCE-0082,38.54,485.04,3.41,5.32,34.1,HEALTHY
2026-02-28 00:45:40,MCE-0082,58.71,492.53,3.8,6.76,35.77,HEALTHY
2026-02-28 01:45:40,MCE-0082,72.57,395.23,3.77,5.8,36.97,WARNING
2026-02-28 02:45:40,MCE-0082,75.0,434.0,4.61,6.18,37.2,WARNING
2026-02-28 03:45:40,MCE-0082,63.1,434.72,2.87,8.08,38.15,HEALTHY
2026-02-28 04:45:40,MCE-0082,66.94,481.94,4.31,6.22,39.68,WARNING
2026-02-28 05:45:40,MCE-0082,63.15,456.69,2.86,4.05,40.86,HEALTHY
2026-02-28 06:45:40,MCE-0082,34.93,503.04,3.34,7.38,41.74,HEALTHY
2026-02-28 07:45:40,MCE-0082,59.83,369.57,3.93,5.25,42.27,HEALTHY
2026-02-28 08:45:40,MCE-0082,75.0,499.18,3.48,6.99,43.39,WARNING
2026-02-28 09:45:40,MCE-0082,36.54,587.71,3.72,7.38,44.53,HEALTHY
2026-02-28 10:45:40,MCE-0082,75.0,446.04,3.54,7.77,45.59,WARNING
2026-02-28 11:45:40,MCE-0082,57.65,467.35,3.73,5.44,46.93,HEALTHY
2026-02-28 12:45:40,MCE-0082,73.88,367.95,3.96,8.39,47.2,WARNING
2026-02-28 13:45:40,MCE-0082,75.0,527.86,3.12,6.1,48.77,WARNING
2026-02-28 14:45:40,MCE-0082,67.51,457.19,3.28,5.22,49.73,WARNING
2026-02-28 15:45:40,MCE-0082,75.0,411.35,4.33,7.01,50.04,WARNING
2026-02-28 16:45:40,MCE-0082,69.06,478.37,4.26,3.03,51.96,WARNING
2026-02-28 17:45:40,MCE-0082,72.18,459.61,3.59,7.58,52.59,WARNING
2026-02-28 18:45:40,MCE-0082,52.79,388.79,2.81,5.22,53.29,HEALTHY
2026-02-28 19:45:40,MCE-0082,75.0,478.24,3.94,5.8,55.0,WARNING
2026-02-28 20:45:40,MCE-0082,56.69,530.19,4.01,7.34,55.46,HEALTHY
2026-02-28 21:45:40,MCE-0082,28.5,536.94,3.45,6.6,56.28,HEALTHY
2026-02-28 22:45:40,MCE-0082,73.95,460.91,3.41,6.57,57.02,WARNING
2026-02-28 23:45:40,MCE-0082,75.0,495.44,4.11,4.98,58.59,WARNING
2026-03-01 00:45:40,MCE-0082,54.08,489.37,2.71,6.59,59.97,HEALTHY
2026-03-01 01:45:40,MCE-0082,49.28,472.84,3.08,5.92,60.06,HEALTHY
2026-03-01 02:45:40,MCE-0082,59.19,460.57,3.98,7.7,61.83,HEALTHY
2026-03-01 03:45:40,MCE-0082,69.1,395.75,4.79,6.27,62.42,WARNING
2026-03-01 04:45:40,MCE-0082,70.47,463.76,3.68,5.3,63.46,WARNING
2026-03-01 05:45:40,MCE-0082,73.77,543.71,2.5,6.42,64.88,WARNING
2026-03-01 06:45:40,MCE-0082,42.57,492.71,4.07,6.22,65.57,HEALTHY
2026-03-01 07:45:40,MCE-0082,66.22,406.32,2.32,6.04,66.92,WARNING
2026-03-01 08:45:40,MCE-0082,60.73,450.87,1.86,4.18,67.83,HEALTHY
2026-03-01 09:45:40,MCE-0082,35.34,445.26,3.79,4.9,68.22,HEALTHY
2026-03-01 10:45:40,MCE-0082,59.48,419.4,4.52,5.89,69.26,HEALTHY
2026-03-01 11:45:40,MCE-0082,56.46,406.64,2.55,7.21,70.89,HEALTHY
2026-03-01 12:45:40,MCE-0082,59.67,428.98,3.59,4.37,71.85,HEALTHY
2026-03-01 13:45:40,MCE-0082,75.0,361.97,4.39,6.36,72.82,WARNING
2026-03-01 14:45:40,MCE-0082,57.27,481.24,3.33,7.57,73.67,HEALTHY
2026-03-01 15:45:40,MCE-0082,71.16,487.49,4.02,6.16,74.58,WARNING
2026-03-01 16:45:40,MCE-0082,75.0,478.9,4.17,5.91,75.39,WARNING
2026-03-01 17:45:40,MCE-0082,75.0,414.35,2.5,4.64,76.0,WARNING
2026-03-01 18:45:40,MCE-0082,58.36,461.14,3.51,7.39,77.23,HEALTHY
2026-03-01 19:45:40,MCE-0082,40.99,529.02,4.17,7.58,78.22,HEALTHY
2026-03-01 20:45:40,MCE-0082,75.0,375.36,3.85,7.33,79.82,WARNING
2026-03-01 21:45:40,MCE-0082,75.0,495.34,3.72,6.9,80.24,WARNING
2026-03-01 22:45:40,MCE-0082,75.0,421.83,3.68,5.68,81.0,WARNING
2026-03-01 23:45:40,MCE-0082,61.96,315.47,3.06,5.83,82.05,HEALTHY
2026-03-02 00:45:40,MCE-0082,56.54,430.79,2.91,5.96,83.08,HEALTHY
2026-03-02 01:45:40,MCE-0082,75.0,438.07,4.15,7.96,84.8,WARNING
2026-03-02 02:45:40,MCE-0082,53.26,474.95,2.84,5.04,85.54,HEALTHY
2026-03-02 03:45:40,MCE-0082,67.23,476.1,4.31,6.17,86.9,WARNING
2026-03-02 04:45:40,MCE-0082,68.51,455.94,4.4,8.1,87.94,WARNING
2026-03-02 05:45:40,MCE-0082,72.69,492.0,3.67,7.75,88.02,WARNING
2026-03-02 06:45:40,MCE-0082,75.0,437.9,3.55,6.59,89.87,WARNING
2026-03-02 07:45:40,MCE-0082,68.04,425.52,3.67,5.73,90.73,WARNING
2026-03-02 08:45:40,MCE-0082,53.3,440.55,3.63,7.95,91.77,HEALTHY
2026-03-02 09:45:40,MCE-0082,75.0,508.51,4.39,5.64,92.79,WARNING
2026-03-02 10:45:40,MCE-0082,75.0,490.56,3.63,7.52,93.77,WARNING
2026-03-02 11:45:40,MCE-0082,66.75,484.07,2.79,6.39,94.66,WARNING
2026-03-02 12:45:40,MCE-0082,75.0,504.42,3.07,6.28,95.5,WARNING
2026-03-02 13:45:40,MCE-0082,43.74,424.23,3.66,7.7,96.58,HEALTHY
2026-03-02 14:45:40,MCE-0082,75.0,464.14,3.17,6.2,97.53,WARNING
2026-03-02 15:45:40,MCE-0082,75.0,383.07,2.9,6.61,98.55,WARNING
2026-03-02 16:45:40,MCE-0082,75.0,496.18,3.64,4.44,99.78,WARNING
2026-03-02 17:45:40,MCE-0082,60.61,360.4,3.7,6.96,100.86,HEALTHY
2026-03-02 18:45:40,MCE-0082,62.47,390.09,3.09,4.31,101.93,HEALTHY
2026-03-02 19:45:40,MCE-0082,63.97,608.1,3.45,5.85,102.39,HEALTHY
2026-03-02 20:45:40,MCE-0082,69.34,393.78,2.94,5.59,103.73,WARNING
2026-03-02 21:45:40,MCE-0082,75.0,469.68,3.42,7.34,104.18,WARNING
2026-03-02 22:45:40,MCE-0082,75.0,489.81,2.99,3.98,105.66,WARNING
2026-03-02 23:45:40,MCE-0082,30.11,482.99,3.12,7.43,106.01,HEALTHY
2026-03-03 00:45:40,MCE-0082,55.9,466.67,3.85,5.38,107.43,HEALTHY
2026-03-03 01:45:40,MCE-0082,75.0,420.01,3.15,7.43,108.33,WARNING
2026-03-03 02:45:40,MCE-0082,75.0,476.0,2.95,5.89,109.25,WARNING
2026-03-03 03:45:40,MCE-0082,75.0,567.19,4.41,5.79,110.48,WARNING
2026-03-03 04:45:40,MCE-0082,51.82,532.54,3.8,5.79,111.1,HEALTHY
2026-03-03 05:45:40,MCE-0082,67.53,388.29,4.0,8.17,112.93,WARNING
2026-03-03 06:45:40,MCE-0082,75.0,509.29,3.34,7.52,113.73,WARNING
2026-03-03 07:45:40,MCE-0082,75.0,500.25,3.93,6.63,114.17,WARNING
2026-03-03 08:45:40,MCE-0082,46.88,537.33,3.48,7.93,115.29,HEALTHY
2026-03-03 09:45:40,MCE-0082,75.0,498.42,4.09,5.19,116.26,WARNING
2026-03-03 10:45:40,MCE-0082,50.45,508.88,3.23,4.67,117.16,HEALTHY
